lj_id	lj_item	item	source	language	xsampa	ipa	cognacy	notes
4	water	water	Hirayama1992	Kagawa	mizu	mizu	A	/
4	water	water	Hirayama1992	Matsuyama	mizu	mizu	A	/
4	water	water	Hirayama1992	Oozu	mi__dzu	miᵈzu	A	/
4	water	water	Hirayama1992	Kochi	mi__nd__zu	miⁿdᶻu	A	/
4	water	water	Hirayama1992	Fukuoka	mi__dzu	miᵈzu	A	/
4	water	water	Hirayama1992	Kitagata	mi__dzu	miᵈzu	A	/
4	water	water	Hirayama1992	Nagasaki	mi__dzu	miᵈzu	A	/
4	water	water	Hirayama1992	Fukue	miN\	miɴ	A	/
4	water	water	Hirayama1992	Kagami	mizu_0	mizu̥	A	/
4	water	water	Hirayama1992	Notsu	mizu	mizu	A	/
4	water	water	Hirayama1992	Miyazaki	mizu	mizu	A	/
4	water	water	Hirayama1992	Kagoshima	miT\	miᴛ	A	/
4	water	water	Hirayama1992	Kamikoshiki	mizu	mizu	A	/
4	water	water	Hirayama1992	Naze	mi_"__dzi_"	mïᵈzï	A	/
4	water	water	Hirayama1992	Motobu	midZi	midʒi	A	/
4	water	water	Hirayama1992	Hirara	midzi_"	midzï	A	/
4	water	water	Hirayama1992	Ikema	midzi_"	midzï	A	/
4	water	water	Hirayama1992	Nagahama	midzi_"	midzï	A	/
4	water	water	Hirayama1992	Tarama	midzi_"	midzï	A	/
4	water	water	Hirayama1992	Hatoma	midZi	midʒi	A	/
4	water	water	Hirayama1966	Naze	mudZi	mudʒi	A	/
4	water	water	Hirayama1966	Koniya	mi_":\t	mïˑt	A	/
4	water	water	Hirayama1966	Kametsu	mi_"dzi_"	mïdzï	A	/
4	water	water	Hirayama1966	Shitooke	mi_"dzu	mïdzu	A	/
4	water	water	Hirayama1966	Serikaku	midZi:	midʒiː	A	/
4	water	water	Hirayama1966	Chabana	midZi	midʒi	A	/
4	water	water	Hirayama1966	Hentona	midZi	midʒi	A	/
4	water	water	Hirayama1966	Ie	midzi	midzi	A	/
4	water	water	Hirayama1966	Ou	midZi	midʒi	A	/
4	water	water	Hirayama1966	Hirara	midzi_"	midzï	A	/
4	water	water	Hirayama1966	Ikema	midzi_"	midzï	A	/
4	water	water	Hirayama1966	Ishigaki	midzi_"	midzï	A	/
4	water	water	Hirayama1966	Hateruma	midzi_"	midzï	A	/
4	water	water	Hirayama1966	Kagoshima	miT\	miᴛ	A	/
4	water	water	Hirayama1967	Naze	mudZi	mudʒi	A	/
4	water	water	Hirayama1967	Shuri	midZi	midʒi	A	/
4	water	water	Hirayama1967	Ou	midZi	midʒi	A	/
4	water	water	Hirayama1967	Ikema	midzi_"	midzï	A	/
4	water	water	Hirayama1967	Oura	midzi_"	midzï	A	/
4	water	water	Hirayama1967	Uechi	midzi_"	midzï	A	/
4	water	water	Hirayama1967	Tarama	midzi_"	midzï	A	/
4	water	water	Hirayama1967	Ishigaki	midzi_"	midzï	A	/
4	water	water	Hirayama1967	Ohama	midzu	midzu	A	/
4	water	water	Hirayama1967	Taketomi	midZi	midʒi	A	/
4	water	water	Hirayama1967	Sonai	mitSi_0	mitʃi̥	A	/
4	water	water	Hirayama1967	Kuroshima	midZi	midʒi	A	/
4	water	water	Hirayama1967	Hateruma	midzi_"	midzï	A	/
4	water	water	Hirayama1967	Yonaguni	miN\	miɴ	A	/
4	water	water	Hirayama1967	Kagoshima	miT\	miᴛ	A	/
4	water	water	Hirayama1967	Kyoto	midzu	midzu	A	/
4	water	water	Hirayama1988	Ishigaki	mi__dzi_"	miᵈzï	A	/
4	water	water	Hirayama1988	Hateruma	mi__dzi_"	miᵈzï	A	/
4	water	water	Hirayama1988	Yonaguni	miN\	miɴ	A	/
4	water	water	Hirayama1986	Wadomari	mi__dZi	miᵈʒi	A	/
4	water	water	Hirayama1986	China	mi__dZi	miᵈʒi	A	/
4	water	water	Hirayama1986	Tokunoshima	mi_"__dzi_"	mïᵈzï	A	/
5	mouth	mouth	Lee&Hasegawa2011	OldJapanese	kuti	kuti	A	/
5	mouth	mouth	Lee&Hasegawa2011	LateMiddleJapanese	kutSi	kutʃi	A	/
5	mouth	mouth	Hattori1954	OldJapanese	kuti	kuti	A	/
5	mouth	mouth	Hirayama1992	Sapporo	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Rebun	kM_"tsi_"	kɯ̈tsï	A	/
5	mouth	mouth	Hirayama1992	Aomori	kM_"dzi_"	kɯ̈dzï	A	/
5	mouth	mouth	Hirayama1992	Hirosaki	kM_"dzi_"	kɯ̈dzï	A	/
5	mouth	mouth	Hirayama1992	Hachinohe	kM_"dzM_"	kɯ̈dzɯ̈	A	/
5	mouth	mouth	Hirayama1992	Morioka	kM_"dzM_"	kɯ̈dzɯ̈	A	/
5	mouth	mouth	Hirayama1992	Ashiro	kM_"dzi_"	kɯ̈dzï	A	/
5	mouth	mouth	Hirayama1992	Sendai	kM_"tsM_"	kɯ̈tsɯ̈	A	/
5	mouth	mouth	Hirayama1992	Akita	kM_"dzi_"	kɯ̈dzï	A	/
5	mouth	mouth	Hirayama1992	Kawabe	kM_"dzi_"	kɯ̈dzï	A	/
5	mouth	mouth	Hirayama1992	Amarume	kM_"tsi_"	kɯ̈tsï	A	/
5	mouth	mouth	Hirayama1992	Koriyama	kM_"dZi_"	kɯ̈dʒï	A	/
5	mouth	mouth	Hirayama1992	Aizutakada	kM_"_0tsM_"	kɯ̥̈tsɯ̈	A	/
5	mouth	mouth	Hirayama1992	Ibaraki	kM_"tSi_"	kɯ̈tʃï	A	/
5	mouth	mouth	Hirayama1992	Utsunomiya	kM_"_0tSi	kɯ̥̈tʃi	A	/
5	mouth	mouth	Hirayama1992	Takasaki	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Menuma	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Tako	kMdzi_"	kɯdzï	A	/
5	mouth	mouth	Hirayama1992	Sodegaura	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Tokyo	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Okutama	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Hachijo	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Sagamihara	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Niigata	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Niibo	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Toyama	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Gokayama	kMtSi	kɯtʃi	A	/
5	mouth	mouth	Hirayama1992	Kanazawa	kMtSi	kɯtʃi	A	/
5	mouth	mouth	Hirayama1992	Nanao	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Fukui	kMtSi	kɯtʃi	A	/
5	mouth	mouth	Hirayama1992	Kofu	kMtSi	kɯtʃi	A	/
5	mouth	mouth	Hirayama1992	Nagano	kM_0tSi	kɯ̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Akiyama	kotSi	kotʃi	A	/
5	mouth	mouth	Hirayama1992	Gifu	kMtSi	kɯtʃi	A	/
5	mouth	mouth	Hirayama1992	Shizuoka	kMtSi	kɯtʃi	A	/
5	mouth	mouth	Hirayama1992	Nagoya	kMtSi	kɯtʃi	A	/
5	mouth	mouth	Hirayama1992	Ano	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Santou	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Kyoto	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Osaka	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Kishiwada	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Kakogawa	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Yamato-Koriyama	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Totsukawa	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Arida	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Tottori	kMtSi	kɯtʃi	A	/
5	mouth	mouth	Hirayama1992	Izumo	kM_"_0tsi_"	kɯ̥̈tsï	A	/
5	mouth	mouth	Hirayama1992	Okayama	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Hiroshima	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Yuki	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Tokuji	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Tokushima	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Kagawa	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Matsuyama	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Oozu	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Kochi	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Fukuoka	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Kitagata	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Nagasaki	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Fukue	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Kagami	kutSi_0	kutʃi̥	A	/
5	mouth	mouth	Hirayama1992	Notsu	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Miyazaki	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1992	Kagoshima	kuT\	kuᴛ	A	/
5	mouth	mouth	Hirayama1992	Kamikoshiki	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Naze	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Motobu	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1992	Hirara	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1992	Ikema	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1992	Nagahama	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1992	Tarama	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1992	Hatoma	F\u_0tSi	ꜰu̥tʃi	A	/
5	mouth	mouth	Hirayama1966	Naze	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1966	Koniya	k__?u:\tS	kˀuˑtʃ	A	/
5	mouth	mouth	Hirayama1966	Kametsu	ku_0tsi_"	ku̥tsï	A	/
5	mouth	mouth	Hirayama1966	Shitooke	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1966	Serikaku	kutSi:	kutʃiː	A	/
5	mouth	mouth	Hirayama1966	Chabana	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1966	Hentona	k__?utSi	kˀutʃi	A	/
5	mouth	mouth	Hirayama1966	Ie	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1966	Ou	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1966	Hirara	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1966	Ikema	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1966	Ishigaki	F\u_0tsi_"	ꜰu̥tsï	A	/
5	mouth	mouth	Hirayama1966	Hateruma	F\u_0tsi_"	ꜰu̥tsï	A	/
5	mouth	mouth	Hirayama1966	Kagoshima	kuT\	kuᴛ	A	/
5	mouth	mouth	Hirayama1967	Naze	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1967	Shuri	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1967	Ou	ku_0tSi	ku̥tʃi	A	/
5	mouth	mouth	Hirayama1967	Ikema	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1967	Oura	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1967	Uechi	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1967	Tarama	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1967	Ishigaki	F\u_0tsi_"	ꜰu̥tsï	A	/
5	mouth	mouth	Hirayama1967	Ohama	F\u_0tsu	ꜰu̥tsu	A	/
5	mouth	mouth	Hirayama1967	Taketomi	F\u_0tSi	ꜰu̥tʃi	A	/
5	mouth	mouth	Hirayama1967	Sonai	F\u_0tSi	ꜰu̥tʃi	A	/
5	mouth	mouth	Hirayama1967	Kuroshima	fu_0tSi	fu̥tʃi	A	/
5	mouth	mouth	Hirayama1967	Hateruma	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1967	Yonaguni	t__?i:	tˀiː	A	/
5	mouth	mouth	Hirayama1967	Kagoshima	kuT\	kuᴛ	A	/
5	mouth	mouth	Hirayama1967	Kyoto	kutSi	kutʃi	A	/
5	mouth	mouth	Hirayama1988	Ishigaki	F\u_0tsi_"	ꜰu̥tsï	A	/
5	mouth	mouth	Hirayama1988	Hateruma	fu_0tsi_"	fu̥tsï	A	/
5	mouth	mouth	Hirayama1988	Yonaguni	t__?i:\	tˀiˑ	A	/
5	mouth	mouth	Hirayama1986	Wadomari	kutSi:\	kutʃiˑ	A	/
5	mouth	mouth	Hirayama1986	China	kutSi:\	kutʃiˑ	A	/
5	mouth	mouth	Hirayama1986	Tokunoshima	ku_0tsi_"	ku̥tsï	A	/
6	tongue	tongue	Lee&Hasegawa2011	OldJapanese	Sita	ʃita	A	/
6	tongue	tongue	Lee&Hasegawa2011	LateMiddleJapanese	Sita	ʃita	A	/
6	tongue	tongue	Hattori1954	OldJapanese	sita	sita	A	/
6	tongue	tongue	Hirayama1992	Sapporo	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Rebun	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Aomori	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Hirosaki	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Hachinohe	sM_"_0ta	sɯ̥̈ta	A	/
6	tongue	tongue	Hirayama1992	Morioka	sM_"da	sɯ̈da	A	/
6	tongue	tongue	Hirayama1992	Ashiro	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Sendai	be_rro	be̝ro	B	/
6	tongue	tongue	Hirayama1992	Akita	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Kawabe	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Amarume	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Koriyama	be_rro	be̝ro	B	/
6	tongue	tongue	Hirayama1992	Aizutakada	be_rro	be̝ro	B	/
6	tongue	tongue	Hirayama1992	Ibaraki	Si_"_0ta	ʃï̥ta	A	/
6	tongue	tongue	Hirayama1992	Utsunomiya	Si_"_0ta	ʃï̥ta	A	/
6	tongue	tongue	Hirayama1992	Takasaki	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Menuma	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Tako	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Sodegaura	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Tokyo	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Okutama	Si_0tabero	ʃi̥tabero	A	compound of A and B
6	tongue	tongue	Hirayama1992	Okutama	Si_0tabero	ʃi̥tabero	B	compound of A and B
6	tongue	tongue	Hirayama1992	Hachijo	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Sagamihara	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Niigata	Si_0tta	ʃi̥tta	A	/
6	tongue	tongue	Hirayama1992	Niibo	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Toyama	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Gokayama	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Kanazawa	heta	heta	A	si > he change?
6	tongue	tongue	Hirayama1992	Nanao	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Fukui	heta	heta	A	si > he change?
6	tongue	tongue	Hirayama1992	Kofu	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Nagano	hera	hera	C	/
6	tongue	tongue	Hirayama1992	Akiyama	hera	hera	C	/
6	tongue	tongue	Hirayama1992	Gifu	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Shizuoka	Sitabera	ʃitabera	A	compound of A and C
6	tongue	tongue	Hirayama1992	Shizuoka	Sitabera	ʃitabera	C	compound of A and C
6	tongue	tongue	Hirayama1992	Nagoya	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Ano	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Santou	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Kyoto	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Osaka	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Kishiwada	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Kakogawa	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Yamato-Koriyama	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Totsukawa	Sitabero	ʃitabero	A	compound of A and B
6	tongue	tongue	Hirayama1992	Totsukawa	Sitabero	ʃitabero	B	compound of A and B
6	tongue	tongue	Hirayama1992	Arida	hita	hita	A	/
6	tongue	tongue	Hirayama1992	Tottori	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Izumo	Si_"_0ta	ʃï̥ta	A	/
6	tongue	tongue	Hirayama1992	Okayama	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Hiroshima	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Yuki	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Tokuji	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Tokushima	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Kagawa	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Matsuyama	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Oozu	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Kochi	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1992	Fukuoka	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Kitagata	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Nagasaki	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Fukue	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Kagami	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Notsu	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Miyazaki	bero	bero	B	/
6	tongue	tongue	Hirayama1992	Kagoshima	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Kamikoshiki	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1992	Naze	si_"ba	sïba	D	/
6	tongue	tongue	Hirayama1992	Motobu	Si_0tSa:	ʃi̥tʃaː	A	/
6	tongue	tongue	Hirayama1992	Hirara	si_"_0da	sï̥da	A	/
6	tongue	tongue	Hirayama1992	Ikema	t__?a	tˀa	A	/
6	tongue	tongue	Hirayama1992	Nagahama	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Tarama	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1992	Hatoma	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1966	Naze	Siba	ʃiba	D	/
6	tongue	tongue	Hirayama1966	Koniya	Sa:	ʃaː	A	/
6	tongue	tongue	Hirayama1966	Kametsu	si_"ba	sïba	D	/
6	tongue	tongue	Hirayama1966	Shitooke	suba	suba	D	/
6	tongue	tongue	Hirayama1966	Serikaku	Sa:	ʃaː	A	/
6	tongue	tongue	Hirayama1966	Chabana	SitSa	ʃitʃa	A	/
6	tongue	tongue	Hirayama1966	Hentona	Siba	ʃiba	D	/
6	tongue	tongue	Hirayama1966	Ie	SitSa:	ʃitʃaː	A	/
6	tongue	tongue	Hirayama1966	Ou	Siba	ʃiba	D	/
6	tongue	tongue	Hirayama1966	Hirara	si_"_0da	sï̥da	A	/
6	tongue	tongue	Hirayama1966	Ikema	tta	tta	A	/
6	tongue	tongue	Hirayama1966	Ishigaki	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1966	Hateruma	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1966	Kagoshima	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1967	Naze	Siba	ʃiba	D	/
6	tongue	tongue	Hirayama1967	Shuri	Siba	ʃiba	D	/
6	tongue	tongue	Hirayama1967	Ou	Siba	ʃiba	D	/
6	tongue	tongue	Hirayama1967	Ikema	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1967	Oura	?i_"da	ʔïda	A	/
6	tongue	tongue	Hirayama1967	Uechi	si_"_0da	sï̥da	A	/
6	tongue	tongue	Hirayama1967	Tarama	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1967	Ishigaki	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1967	Ohama	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1967	Taketomi	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1967	Sonai	Si_0ta	ʃi̥ta	A	/
6	tongue	tongue	Hirayama1967	Kuroshima	Siba	ʃiba	D	/
6	tongue	tongue	Hirayama1967	Hateruma	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1967	Yonaguni	t__?a:	tˀaː	A	/
6	tongue	tongue	Hirayama1967	Kagoshima	bero	bero	B	/
6	tongue	tongue	Hirayama1967	Kyoto	Sita	ʃita	A	/
6	tongue	tongue	Hirayama1988	Ishigaki	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1988	Hateruma	si_"_0ta	sï̥ta	A	/
6	tongue	tongue	Hirayama1988	Yonaguni	t__?a:\	tˀaˑ	A	/
6	tongue	tongue	Hirayama1986	Wadomari	Siba:	ʃibaː	D	/
6	tongue	tongue	Hirayama1986	China	Sa:	ʃaː	A	/
6	tongue	tongue	Hirayama1986	Tokunoshima	si_"bja	sïbja	D	/
7.1	blood	blood	Lee&Hasegawa2011	OldJapanese	ti	ti	A	/
7.1	blood	blood	Lee&Hasegawa2011	LateMiddleJapanese	tSi	tʃi	A	/
7.1	blood	blood	Hattori1954	OldJapanese	ti	ti	A	/
7.1	blood	blood	Hirayama1992	Sapporo	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Rebun	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Aomori	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Hirosaki	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Hachinohe	tsM_"	tsɯ̈	A	/
7.1	blood	blood	Hirayama1992	Morioka	tsM_"	tsɯ̈	A	/
7.1	blood	blood	Hirayama1992	Ashiro	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Sendai	tsM_":\	tsɯ̈ˑ	A	/
7.1	blood	blood	Hirayama1992	Akita	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Kawabe	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Amarume	tsi_":\	tsïˑ	A	/
7.1	blood	blood	Hirayama1992	Koriyama	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Aizutakada	tsM_"	tsɯ̈	A	/
7.1	blood	blood	Hirayama1992	Ibaraki	tSi_"	tʃï	A	/
7.1	blood	blood	Hirayama1992	Utsunomiya	tsi_":	tsïː	A	/
7.1	blood	blood	Hirayama1992	Takasaki	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Menuma	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Tako	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Sodegaura	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Tokyo	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Okutama	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Hachijo	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Sagamihara	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Niigata	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Niibo	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Toyama	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Gokayama	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Kanazawa	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Nanao	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Fukui	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Kofu	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Nagano	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Akiyama	aka	aka	B	/
7.1	blood	blood	Hirayama1992	Gifu	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Shizuoka	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Nagoya	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Ano	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Santou	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Kyoto	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Osaka	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Kishiwada	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Kakogawa	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Yamato-Koriyama	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Totsukawa	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Arida	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Tottori	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Izumo	tsi_"	tsï	A	/
7.1	blood	blood	Hirayama1992	Okayama	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Hiroshima	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Yuki	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Tokuji	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Tokushima	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Kagawa	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Matsuyama	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Oozu	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Kochi	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Fukuoka	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Kitagata	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Nagasaki	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Fukue	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Kagami	tSi:	tʃiː	A	/
7.1	blood	blood	Hirayama1992	Notsu	tSi	tʃi	A	/
7.1	blood	blood	Hirayama1992	Miyazaki	tSi	tʃi	A	/
